or_del_country	date(or_date_acquire)
DK	27.10.2016
DE	27.10.2016
AT	27.10.2016
DK	27.10.2016
NL	27.10.2016
NO	27.10.2016
DE	27.10.2016
ES	27.10.2016
DK	27.10.2016
NL	27.10.2016
DK	27.10.2016
DK	27.10.2016
DE	27.10.2016
DE	27.10.2016
DK	27.10.2016
DE	27.10.2016
DK	27.10.2016
DE	27.10.2016
DK	27.10.2016
DE	27.10.2016
NO	27.10.2016
DK	27.10.2016
NL	27.10.2016
DK	27.10.2016
NL	27.10.2016
DE	27.10.2016
DK	27.10.2016
NO	27.10.2016
FI	27.10.2016
DK	27.10.2016
DE	27.10.2016
BE	27.10.2016
DE	27.10.2016
DK	27.10.2016
DE	27.10.2016
DK	27.10.2016
NO	27.10.2016
SE	27.10.2016
SE	27.10.2016
NL	27.10.2016
ES	27.10.2016
DE	27.10.2016
DE	27.10.2016
CZ	27.10.2016
SE	27.10.2016
DE	27.10.2016
CZ	27.10.2016
DE	27.10.2016
NO	27.10.2016
NO	27.10.2016
SE	27.10.2016
SE	27.10.2016
DE	27.10.2016
DK	27.10.2016
NL	27.10.2016
DK	27.10.2016
SE	27.10.2016
QA	27.10.2016
CH	27.10.2016
NL	27.10.2016
SE	27.10.2016
DE	27.10.2016
SE	27.10.2016
DE	27.10.2016
FI	27.10.2016
DE	27.10.2016
FI	27.10.2016
IS	27.10.2016
DE	27.10.2016
DE	27.10.2016
AT	27.10.2016
AT	27.10.2016
DK	27.10.2016
NO	27.10.2016
DE	27.10.2016
DK	27.10.2016
AT	27.10.2016
SE	27.10.2016
BG	27.10.2016
BG	27.10.2016
BG	27.10.2016
DE	27.10.2016
NO	27.10.2016
DK	27.10.2016
DK	27.10.2016
BG	27.10.2016
BG	27.10.2016
DK	27.10.2016
DK	27.10.2016
IE	27.10.2016
IE	27.10.2016
DE	27.10.2016
DE	27.10.2016
DE	27.10.2016
SE	27.10.2016
DE	27.10.2016
DE	27.10.2016
NO	27.10.2016
SE	27.10.2016
DE	27.10.2016
AT	27.10.2016
FR	27.10.2016
DE	27.10.2016
DE	27.10.2016
SI	27.10.2016
DE	27.10.2016
SI	27.10.2016
CH	27.10.2016
NL	27.10.2016
NL	27.10.2016
SE	27.10.2016
IT	27.10.2016
NL	27.10.2016
IT	27.10.2016
IT	27.10.2016
DE	27.10.2016
SE	27.10.2016
NL	27.10.2016
IT	27.10.2016
CH	27.10.2016
DK	27.10.2016
DE	27.10.2016
NO	27.10.2016
DE	27.10.2016
HU	27.10.2016
DE	27.10.2016
CH	27.10.2016
IT	27.10.2016
SE	27.10.2016
SE	27.10.2016
SE	27.10.2016
DK	27.10.2016
SE	27.10.2016
NL	27.10.2016
DE	27.10.2016
SE	27.10.2016
DE	27.10.2016
DE	27.10.2016
SE	27.10.2016
DE	27.10.2016
NL	27.10.2016
SE	27.10.2016
DE	27.10.2016
SK	27.10.2016
SE	27.10.2016
DE	27.10.2016
NL	27.10.2016
SE	27.10.2016
DE	27.10.2016
DE	27.10.2016
NL	27.10.2016
CH	27.10.2016
CH	27.10.2016
CH	27.10.2016
AT	27.10.2016
AT	27.10.2016
NO	27.10.2016
NO	27.10.2016
NO	27.10.2016
AU	27.10.2016
AU	27.10.2016
NZ	28.10.2016
AU	28.10.2016
AU	28.10.2016
AU	28.10.2016
AU	28.10.2016
AU	28.10.2016
NZ	28.10.2016
KR	28.10.2016
AU	28.10.2016
AU	28.10.2016
AU	28.10.2016
NZ	28.10.2016
NZ	28.10.2016
AU	28.10.2016
AU	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
KR	28.10.2016
DE	28.10.2016
DE	28.10.2016
SE	28.10.2016
KR	28.10.2016
DE	28.10.2016
DE	28.10.2016
PL	28.10.2016
DK	28.10.2016
DE	28.10.2016
PL	28.10.2016
DK	28.10.2016
AU	28.10.2016
AT	28.10.2016
DK	28.10.2016
BE	28.10.2016
BE	28.10.2016
SE	28.10.2016
CH	28.10.2016
DE	28.10.2016
BE	28.10.2016
AT	28.10.2016
DE	28.10.2016
DE	28.10.2016
NO	28.10.2016
NL	28.10.2016
AT	28.10.2016
CH	28.10.2016
DE	28.10.2016
CH	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
NL	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
NO	28.10.2016
NL	28.10.2016
HU	28.10.2016
NL	28.10.2016
DE	28.10.2016
NL	28.10.2016
FI	28.10.2016
SE	28.10.2016
NL	28.10.2016
CH	28.10.2016
SE	28.10.2016
FR	28.10.2016
SE	28.10.2016
SE	28.10.2016
IE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
CH	28.10.2016
DE	28.10.2016
NO	28.10.2016
NO	28.10.2016
CH	28.10.2016
DE	28.10.2016
CH	28.10.2016
AT	28.10.2016
CH	28.10.2016
NL	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
ES	28.10.2016
DK	28.10.2016
DE	28.10.2016
SE	28.10.2016
NL	28.10.2016
NL	28.10.2016
CH	28.10.2016
NO	28.10.2016
DE	28.10.2016
CH	28.10.2016
DE	28.10.2016
CH	28.10.2016
SE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DK	28.10.2016
NO	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
IS	28.10.2016
LB	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
PL	28.10.2016
ES	28.10.2016
ES	28.10.2016
SE	28.10.2016
SE	28.10.2016
SE	28.10.2016
DE	28.10.2016
CH	28.10.2016
NO	28.10.2016
FI	28.10.2016
SE	28.10.2016
FI	28.10.2016
SE	28.10.2016
DK	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
BE	28.10.2016
DE	28.10.2016
DE	28.10.2016
CH	28.10.2016
DE	28.10.2016
DE	28.10.2016
BE	28.10.2016
NL	28.10.2016
SE	28.10.2016
DE	28.10.2016
SE	28.10.2016
DE	28.10.2016
DE	28.10.2016
DE	28.10.2016
CH	28.10.2016
NL	28.10.2016
NL	28.10.2016
DE	28.10.2016
NL	28.10.2016
SE	28.10.2016
DE	28.10.2016
BE	28.10.2016
ES	28.10.2016
SE	28.10.2016
SE	28.10.2016
SE	28.10.2016
CH	28.10.2016
SE	28.10.2016
SE	28.10.2016
SE	28.10.2016
DE	29.10.2016
AT	29.10.2016
AT	29.10.2016
CH	29.10.2016
DE	29.10.2016
DE	29.10.2016
DE	29.10.2016
DE	29.10.2016
DE	29.10.2016
DE	29.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
DE	30.10.2016
CH	30.10.2016
CH	30.10.2016
AU	30.10.2016
NZ	31.10.2016
KR	31.10.2016
AU	31.10.2016
NZ	31.10.2016
AU	31.10.2016
KR	31.10.2016
KR	31.10.2016
KR	31.10.2016
CN	31.10.2016
AU	31.10.2016
AT	31.10.2016
AU	31.10.2016
AU	31.10.2016
AT	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
AU	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
DK	31.10.2016
DK	31.10.2016
DE	31.10.2016
SE	31.10.2016
NL	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
NO	31.10.2016
SE	31.10.2016
SE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NL	31.10.2016
SE	31.10.2016
NL	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
DE	31.10.2016
CH	31.10.2016
SE	31.10.2016
NO	31.10.2016
DE	31.10.2016
CH	31.10.2016
NL	31.10.2016
NO	31.10.2016
DE	31.10.2016
DK	31.10.2016
BE	31.10.2016
CH	31.10.2016
NL	31.10.2016
CH	31.10.2016
NO	31.10.2016
DK	31.10.2016
AU	31.10.2016
LU	31.10.2016
LU	31.10.2016
SE	31.10.2016
NO	31.10.2016
BE	31.10.2016
DK	31.10.2016
NO	31.10.2016
SG	31.10.2016
AT	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DK	31.10.2016
CZ	31.10.2016
SE	31.10.2016
DK	31.10.2016
DK	31.10.2016
SE	31.10.2016
BE	31.10.2016
BE	31.10.2016
SE	31.10.2016
DK	31.10.2016
ES	31.10.2016
SE	31.10.2016
SE	31.10.2016
CY	31.10.2016
IS	31.10.2016
IS	31.10.2016
SE	31.10.2016
IS	31.10.2016
ES	31.10.2016
CH	31.10.2016
SE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
ES	31.10.2016
FI	31.10.2016
CY	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
BE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NL	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
NL	31.10.2016
DE	31.10.2016
NL	31.10.2016
NL	31.10.2016
DE	31.10.2016
SE	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NO	31.10.2016
DE	31.10.2016
NO	31.10.2016
AT	31.10.2016
NO	31.10.2016
SE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NL	31.10.2016
SE	31.10.2016
SE	31.10.2016
CZ	31.10.2016
BE	31.10.2016
DK	31.10.2016
BE	31.10.2016
DE	31.10.2016
DE	31.10.2016
NL	31.10.2016
SE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
NL	31.10.2016
SE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NL	31.10.2016
DK	31.10.2016
NL	31.10.2016
NL	31.10.2016
NO	31.10.2016
NL	31.10.2016
NL	31.10.2016
SE	31.10.2016
SE	31.10.2016
DE	31.10.2016
CH	31.10.2016
SE	31.10.2016
SE	31.10.2016
CH	31.10.2016
DK	31.10.2016
NL	31.10.2016
DE	31.10.2016
DE	31.10.2016
DE	31.10.2016
DK	31.10.2016
DE	31.10.2016
CH	31.10.2016
DK	31.10.2016
NO	31.10.2016
SE	31.10.2016
NO	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
NL	31.10.2016
SE	31.10.2016
NO	31.10.2016
SE	31.10.2016
ES	31.10.2016
NL	31.10.2016
NL	31.10.2016
NL	31.10.2016
CZ	31.10.2016
SE	31.10.2016
CH	31.10.2016
CZ	31.10.2016
NL	31.10.2016
CZ	31.10.2016
CZ	31.10.2016
DE	31.10.2016
CZ	31.10.2016
NO	31.10.2016
DE	31.10.2016
CH	31.10.2016
SE	31.10.2016
CH	31.10.2016
NO	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
DE	31.10.2016
SE	31.10.2016
SE	31.10.2016
DE	31.10.2016
DE	31.10.2016
SE	31.10.2016
NL	31.10.2016
DK	31.10.2016
DE	31.10.2016
DE	31.10.2016
NZ	31.10.2016
AU	31.10.2016
NZ	31.10.2016
AU	01.11.2016
AU	01.11.2016
KR	01.11.2016
NZ	01.11.2016
AU	01.11.2016
NZ	01.11.2016
NZ	01.11.2016
NZ	01.11.2016
AU	01.11.2016
AU	01.11.2016
AU	01.11.2016
AU	01.11.2016
AU	01.11.2016
CH	01.11.2016
DE	01.11.2016
CH	01.11.2016
NL	01.11.2016
NL	01.11.2016
DE	01.11.2016
CH	01.11.2016
CY	01.11.2016
DK	01.11.2016
IL	01.11.2016
DE	01.11.2016
SE	01.11.2016
DK	01.11.2016
CH	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
DE	01.11.2016
NO	01.11.2016
NO	01.11.2016
SE	01.11.2016
NL	01.11.2016
SE	01.11.2016
DE	01.11.2016
SE	01.11.2016
DE	01.11.2016
DE	01.11.2016
NO	01.11.2016
NL	01.11.2016
NL	01.11.2016
NL	01.11.2016
NL	01.11.2016
NO	01.11.2016
NL	01.11.2016
SE	01.11.2016
NL	01.11.2016
NO	01.11.2016
NL	01.11.2016
SE	01.11.2016
NL	01.11.2016
SE	01.11.2016
FI	01.11.2016
NL	01.11.2016
NL	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
NO	01.11.2016
CZ	01.11.2016
CH	01.11.2016
NO	01.11.2016
DE	01.11.2016
DE	01.11.2016
NO	01.11.2016
NO	01.11.2016
SE	01.11.2016
DK	01.11.2016
CH	01.11.2016
SE	01.11.2016
DE	01.11.2016
DE	01.11.2016
DE	01.11.2016
DE	01.11.2016
FI	01.11.2016
NL	01.11.2016
LV	01.11.2016
NO	01.11.2016
IS	01.11.2016
NO	01.11.2016
CH	01.11.2016
CH	01.11.2016
SE	01.11.2016
NL	01.11.2016
NL	01.11.2016
DE	01.11.2016
CH	01.11.2016
DK	01.11.2016
NL	01.11.2016
DK	01.11.2016
NL	01.11.2016
NL	01.11.2016
DE	01.11.2016
SE	01.11.2016
DE	01.11.2016
CH	01.11.2016
DE	01.11.2016
DE	01.11.2016
DE	01.11.2016
DK	01.11.2016
DK	01.11.2016
DK	01.11.2016
IS	01.11.2016
NO	01.11.2016
NL	01.11.2016
NO	01.11.2016
CH	01.11.2016
NL	01.11.2016
NO	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
NO	01.11.2016
SE	01.11.2016
SE	01.11.2016
DE	01.11.2016
NO	01.11.2016
SE	01.11.2016
QA	01.11.2016
SE	01.11.2016
SE	01.11.2016
NL	01.11.2016
DE	01.11.2016
DE	01.11.2016
NO	01.11.2016
CH	01.11.2016
SE	01.11.2016
NL	01.11.2016
DE	01.11.2016
DE	01.11.2016
NO	01.11.2016
NL	01.11.2016
SE	01.11.2016
SE	01.11.2016
SE	01.11.2016
CH	01.11.2016
NO	01.11.2016
NO	01.11.2016
CH	01.11.2016
CH	01.11.2016
CH	01.11.2016
NO	01.11.2016
NL	01.11.2016
CH	01.11.2016
NL	01.11.2016
SE	01.11.2016
SE	01.11.2016
DE	01.11.2016
IS	01.11.2016
DE	01.11.2016
NO	01.11.2016
NZ	01.11.2016
NZ	01.11.2016
DE	01.11.2016
AU	02.11.2016
AU	02.11.2016
SG	02.11.2016
AU	02.11.2016
AU	02.11.2016
AU	02.11.2016
AU	02.11.2016
SG	02.11.2016
DE	02.11.2016
AU	02.11.2016
AU	02.11.2016
DE	02.11.2016
PL	02.11.2016
AU	02.11.2016
SE	02.11.2016
NL	02.11.2016
DE	02.11.2016
SI	02.11.2016
SI	02.11.2016
SI	02.11.2016
NO	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
CH	02.11.2016
DE	02.11.2016
NO	02.11.2016
DE	02.11.2016
NO	02.11.2016
NO	02.11.2016
ES	02.11.2016
DE	02.11.2016
DK	02.11.2016
SE	02.11.2016
DE	02.11.2016
SE	02.11.2016
CH	02.11.2016
DE	02.11.2016
HU	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
ES	02.11.2016
NO	02.11.2016
DE	02.11.2016
CH	02.11.2016
CH	02.11.2016
NO	02.11.2016
NL	02.11.2016
DE	02.11.2016
AT	02.11.2016
DK	02.11.2016
ES	02.11.2016
SE	02.11.2016
SE	02.11.2016
NL	02.11.2016
SE	02.11.2016
SE	02.11.2016
DE	02.11.2016
DK	02.11.2016
IT	02.11.2016
SE	02.11.2016
CZ	02.11.2016
DE	02.11.2016
DE	02.11.2016
NL	02.11.2016
ES	02.11.2016
DE	02.11.2016
NL	02.11.2016
HU	02.11.2016
DE	02.11.2016
DE	02.11.2016
IT	02.11.2016
SE	02.11.2016
NO	02.11.2016
CH	02.11.2016
ES	02.11.2016
DE	02.11.2016
SE	02.11.2016
DK	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
CH	02.11.2016
NL	02.11.2016
DE	02.11.2016
NO	02.11.2016
CH	02.11.2016
NO	02.11.2016
NO	02.11.2016
DK	02.11.2016
NO	02.11.2016
FR	02.11.2016
AT	02.11.2016
DE	02.11.2016
CH	02.11.2016
NL	02.11.2016
NO	02.11.2016
NO	02.11.2016
NO	02.11.2016
NO	02.11.2016
AT	02.11.2016
CH	02.11.2016
CH	02.11.2016
DE	02.11.2016
ES	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
AT	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
FR	02.11.2016
CH	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
IE	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
CZ	02.11.2016
DE	02.11.2016
NO	02.11.2016
SI	02.11.2016
NO	02.11.2016
DK	02.11.2016
NO	02.11.2016
SE	02.11.2016
NO	02.11.2016
DE	02.11.2016
NO	02.11.2016
SE	02.11.2016
DE	02.11.2016
FR	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
ES	02.11.2016
DE	02.11.2016
ZA	02.11.2016
CH	02.11.2016
DE	02.11.2016
DE	02.11.2016
DK	02.11.2016
NO	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
NL	02.11.2016
ES	02.11.2016
NL	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
HU	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
IT	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
NO	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
IS	02.11.2016
DE	02.11.2016
DK	02.11.2016
SE	02.11.2016
NO	02.11.2016
DK	02.11.2016
SE	02.11.2016
NO	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DK	02.11.2016
DK	02.11.2016
SE	02.11.2016
NL	02.11.2016
SE	02.11.2016
DE	02.11.2016
CH	02.11.2016
DK	02.11.2016
NL	02.11.2016
DE	02.11.2016
DE	02.11.2016
DK	02.11.2016
DK	02.11.2016
SE	02.11.2016
HU	02.11.2016
DE	02.11.2016
DE	02.11.2016
FR	02.11.2016
FR	02.11.2016
FR	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
SE	02.11.2016
SE	02.11.2016
DE	02.11.2016
NO	02.11.2016
NO	02.11.2016
ES	02.11.2016
FR	02.11.2016
NO	02.11.2016
DE	02.11.2016
DE	02.11.2016
ES	02.11.2016
PL	02.11.2016
SE	02.11.2016
DE	02.11.2016
CH	02.11.2016
NO	02.11.2016
DE	02.11.2016
IT	02.11.2016
DE	02.11.2016
DE	02.11.2016
IT	02.11.2016
NL	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
NL	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
NL	02.11.2016
NL	02.11.2016
ES	02.11.2016
CH	02.11.2016
CH	02.11.2016
ES	02.11.2016
SE	02.11.2016
CH	02.11.2016
SE	02.11.2016
CZ	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
DE	02.11.2016
DE	02.11.2016
SE	02.11.2016
SE	02.11.2016
NL	02.11.2016
DE	02.11.2016
LU	02.11.2016
LU	02.11.2016
LU	02.11.2016
LU	02.11.2016
CA	02.11.2016
DE	02.11.2016
ES	02.11.2016
DE	02.11.2016
DE	02.11.2016
DE	02.11.2016
AU	02.11.2016
AU	02.11.2016
AU	03.11.2016
AU	03.11.2016
NZ	03.11.2016
NZ	03.11.2016
NZ	03.11.2016
NZ	03.11.2016
NZ	03.11.2016
CN	03.11.2016
AU	03.11.2016
AU	03.11.2016
AU	03.11.2016
AU	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
FI	03.11.2016
DE	03.11.2016
ES	03.11.2016
SE	03.11.2016
SE	03.11.2016
ES	03.11.2016
DE	03.11.2016
ES	03.11.2016
DE	03.11.2016
SE	03.11.2016
DE	03.11.2016
DE	03.11.2016
NL	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
SE	03.11.2016
NO	03.11.2016
DE	03.11.2016
DE	03.11.2016
GR	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
CH	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
CH	03.11.2016
NO	03.11.2016
DE	03.11.2016
NL	03.11.2016
NO	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
NO	03.11.2016
DE	03.11.2016
NO	03.11.2016
SE	03.11.2016
NL	03.11.2016
DE	03.11.2016
SE	03.11.2016
DE	03.11.2016
NL	03.11.2016
DE	03.11.2016
NL	03.11.2016
FR	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
BE	03.11.2016
DE	03.11.2016
FI	03.11.2016
DE	03.11.2016
DE	03.11.2016
NO	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
BE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DK	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
NO	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
NL	03.11.2016
DE	03.11.2016
DE	03.11.2016
BE	03.11.2016
BE	03.11.2016
DE	03.11.2016
AT	03.11.2016
ES	03.11.2016
DE	03.11.2016
BE	03.11.2016
NO	03.11.2016
NO	03.11.2016
BE	03.11.2016
ES	03.11.2016
DE	03.11.2016
SE	03.11.2016
DE	03.11.2016
AT	03.11.2016
SE	03.11.2016
ES	03.11.2016
NO	03.11.2016
NL	03.11.2016
IE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
SE	03.11.2016
FR	03.11.2016
DK	03.11.2016
DK	03.11.2016
NO	03.11.2016
DE	03.11.2016
CH	03.11.2016
SE	03.11.2016
DE	03.11.2016
CH	03.11.2016
BE	03.11.2016
DE	03.11.2016
BE	03.11.2016
NO	03.11.2016
IS	03.11.2016
IS	03.11.2016
DE	03.11.2016
CZ	03.11.2016
IS	03.11.2016
ES	03.11.2016
DE	03.11.2016
IS	03.11.2016
SE	03.11.2016
ES	03.11.2016
DE	03.11.2016
SE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DK	03.11.2016
ES	03.11.2016
DE	03.11.2016
DE	03.11.2016
CH	03.11.2016
DE	03.11.2016
NO	03.11.2016
DE	03.11.2016
DE	03.11.2016
NL	03.11.2016
DE	03.11.2016
BE	03.11.2016
DE	03.11.2016
DE	03.11.2016
AT	03.11.2016
SE	03.11.2016
CH	03.11.2016
DE	03.11.2016
CH	03.11.2016
AT	03.11.2016
BE	03.11.2016
DK	03.11.2016
BE	03.11.2016
DE	03.11.2016
PL	03.11.2016
BE	03.11.2016
DK	03.11.2016
ES	03.11.2016
CH	03.11.2016
CH	03.11.2016
DE	03.11.2016
CH	03.11.2016
DE	03.11.2016
ES	03.11.2016
NL	03.11.2016
CH	03.11.2016
CH	03.11.2016
CH	03.11.2016
ES	03.11.2016
NL	03.11.2016
NL	03.11.2016
SE	03.11.2016
DE	03.11.2016
ES	03.11.2016
SE	03.11.2016
DE	03.11.2016
DE	03.11.2016
NO	03.11.2016
NL	03.11.2016
DE	03.11.2016
DK	03.11.2016
NL	03.11.2016
ES	03.11.2016
DE	03.11.2016
NL	03.11.2016
DE	03.11.2016
IL	03.11.2016
SE	03.11.2016
BE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
SE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
BE	03.11.2016
PL	03.11.2016
NL	03.11.2016
BE	03.11.2016
CH	03.11.2016
DK	03.11.2016
DE	03.11.2016
BE	03.11.2016
DK	03.11.2016
BE	03.11.2016
DE	03.11.2016
NO	03.11.2016
NO	03.11.2016
SE	03.11.2016
SE	03.11.2016
SE	03.11.2016
IE	03.11.2016
NL	03.11.2016
DE	03.11.2016
DE	03.11.2016
NO	03.11.2016
NO	03.11.2016
NO	03.11.2016
CH	03.11.2016
BE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
DE	03.11.2016
CH	03.11.2016
HR	03.11.2016
DE	03.11.2016
SE	03.11.2016
NO	03.11.2016
CH	03.11.2016
NL	03.11.2016
PL	03.11.2016
FR	03.11.2016
FR	03.11.2016
IE	03.11.2016
DE	03.11.2016
CH	03.11.2016
BE	03.11.2016
DE	03.11.2016
CH	03.11.2016
DE	03.11.2016
NZ	03.11.2016
NZ	04.11.2016
KR	04.11.2016
NZ	04.11.2016
NZ	04.11.2016
NZ	04.11.2016
AU	04.11.2016
CN	04.11.2016
NZ	04.11.2016
DE	04.11.2016
AU	04.11.2016
DE	04.11.2016
DE	04.11.2016
DE	04.11.2016
SE	04.11.2016
DE	04.11.2016
DE	04.11.2016
DE	04.11.2016
SE	04.11.2016
DE	04.11.2016
DE	04.11.2016
NL	04.11.2016
DE	04.11.2016
DE	04.11.2016
AT	04.11.2016
DE	04.11.2016
IT	04.11.2016
NL	04.11.2016
DE	04.11.2016
GR	04.11.2016
DE	04.11.2016
IT	04.11.2016
DE	04.11.2016
BE	04.11.2016
NO	04.11.2016
FR	04.11.2016
ES	04.11.2016
CH	04.11.2016
ES	04.11.2016
NL	04.11.2016
ES	04.11.2016
NO	04.11.2016
DE	04.11.2016
DE	04.11.2016
DE	04.11.2016
AT	04.11.2016
AT	04.11.2016
NL	04.11.2016
DE	04.11.2016
DE	04.11.2016
NL	04.11.2016
DK	04.11.2016
DE	04.11.2016
DE	04.11.2016
DK	04.11.2016
DE	04.11.2016
SE	04.11.2016
DK	04.11.2016
CH	04.11.2016
SE	04.11.2016
CH	04.11.2016
ES	04.11.2016
SE	04.11.2016
DE	04.11.2016
SE	04.11.2016
DE	04.11.2016
CH	04.11.2016
RE	04.11.2016
RE	04.11.2016
SE	04.11.2016
RE	04.11.2016
CH	04.11.2016
RE	04.11.2016
SE	04.11.2016
RE	04.11.2016
SE	04.11.2016
SE	04.11.2016
SE	04.11.2016
CH	04.11.2016
CH	04.11.2016
DE	04.11.2016
DE	04.11.2016
NL	04.11.2016
DE	04.11.2016
DE	04.11.2016
DK	04.11.2016
DE	04.11.2016
DE	04.11.2016
DE	04.11.2016
DK	04.11.2016
NO	04.11.2016
NO	04.11.2016
LU	04.11.2016
NO	04.11.2016
DK	04.11.2016
NO	04.11.2016
NO	04.11.2016
DK	04.11.2016
SE	04.11.2016
